"group_type","squadron_number","group_number","subgroup","lat","lon","locations","date"
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1942-06-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1942-07-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1942-08-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1942-09-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1942-10-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1942-11-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1942-12-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-01-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-02-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-03-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-04-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-05-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-06-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-07-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-08-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-09-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-10-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-11-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1943-12-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1944-01-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1944-02-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1944-03-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1944-04-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1944-05-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1944-06-15
"Nachtjagdgeschwader",NA,3,"I",52.7277777777778,8.26666666666667,"Vechta",1944-07-15
"Nachtjagdgeschwader",NA,3,"II",52.7292252,8.2838762,"Langendiebach, Vechta",1944-03-15
"Nachtjagdgeschwader",NA,3,"II",52.7292252,8.2838762,"Langendiebach, Vechta",1944-04-15
"",NA,NA,"",52.8069444444444,18.2916666666667,"Hohensalza",1944-07-15
"Kampfgeschwader",NA,55,"Stab",52.8069444444444,18.2916666666667,"Hohensalza",1944-08-15
"Nachtjagdgeschwader",NA,100,"Stab I.",52.8069444444444,18.2916666666667,"Hohensalza",1944-08-15
"Nachtjagdgeschwader",NA,100,"Stab I.",52.8069444444444,18.2916666666667,"Hohensalza",1944-09-15
"Nachtjagdgeschwader",NA,100,"Stab I.",52.8069444444444,18.2916666666667,"Hohensalza",1944-10-15
"Sturzkampfgeschwader",NA,2,"III",52.8069444444444,18.2916666666667,"Hohensalza",1939-08-15
"Jagdgeschwader",NA,27,"I",52.8111111111111,9.15833333333333,"Hoya",1944-09-15
"Jagdgeschwader",NA,4,"III",52.8111111111111,9.15833333333333,"Hoya",1944-08-15
"Kampfgeschwader",NA,28,"II",52.8111111111111,9.15833333333333,"Hoya",1939-11-15
"Kampfgeschwader",NA,54,"II",52.8111111111111,9.15833333333333,"Hoya",1939-12-15
"Kampfgeschwader",NA,76,"IV",52.825,13.7083333333333,"Finow",1944-02-15
"Kampfgeschwader",NA,76,"IV",52.825,13.7083333333333,"Finow",1944-03-15
"Kampfgeschwader",NA,76,"IV",52.825,13.7083333333333,"Finow",1944-04-15
"Kampfgeschwader",NA,76,"IV",52.825,13.7083333333333,"Finow",1944-05-15
"Kampfgeschwader",NA,76,"IV",52.825,13.7083333333333,"Finow",1944-06-15
"Kampfgeschwader",NA,76,"IV",52.825,13.7083333333333,"Finow",1944-07-15
"Schlachtgeschwader",13,151,"15.",52.825,13.7083333333333,"Finow",1945-02-15
"Jagdgeschwader",NA,3,"IV",52.8361111111111,11.2166666666667,"Salzwedel",1944-03-15
"Jagdgeschwader",NA,3,"IV",52.8361111111111,11.2166666666667,"Salzwedel",1944-04-15
"Jagdgeschwader",NA,3,"IV",52.8361111111111,11.2166666666667,"Salzwedel",1944-05-15
"Jagdgeschwader",NA,3,"Stab",52.8361111111111,11.2166666666667,"Salzwedel",1944-03-15
"Jagdgeschwader",NA,3,"Stab",52.8361111111111,11.2166666666667,"Salzwedel",1944-04-15
"Jagdgeschwader",NA,3,"Stab",52.8361111111111,11.2166666666667,"Salzwedel",1944-05-15
"Jagdgeschwader",NA,301,"I",52.8361111111111,11.2166666666667,"Salzwedel",1944-09-15
"Jagdgeschwader",NA,301,"I",52.8361111111111,11.2166666666667,"Salzwedel",1944-10-15
"Jagdgeschwader",NA,301,"I",52.8361111111111,11.2166666666667,"Salzwedel",1944-11-15
"Jagdgeschwader",NA,301,"I",52.8361111111111,11.2166666666667,"Salzwedel",1944-12-15
"Jagdgeschwader",NA,301,"I",52.8361111111111,11.2166666666667,"Salzwedel",1945-03-15
"Jagdgeschwader",NA,400,"II",52.8361111111111,11.2166666666667,"Salzwedel",1945-02-15
"Jagdgeschwader",NA,400,"II",52.8361111111111,11.2166666666667,"Salzwedel",1945-03-15
"Jagdgeschwader",NA,4,"II",52.8361111111111,11.2166666666667,"Salzwedel",1944-07-15
"Jagdgeschwader",NA,4,"II",52.8361111111111,11.2166666666667,"Salzwedel",1944-08-15
"Jagdgeschwader",NA,5,"II",52.8361111111111,11.2166666666667,"Salzwedel",1944-07-15
"Jagdgeschwader",NA,5,"II",52.8361111111111,11.2166666666667,"Salzwedel",1944-08-15
"Jagdgeschwader",NA,5,"II",52.8361111111111,11.2166666666667,"Salzwedel",1944-09-15
"Jagdgeschwader",NA,5,"II",52.8361111111111,11.2166666666667,"Salzwedel",1944-10-15
"Jagdgeschwader",NA,51,"I",52.8786111111111,20.6236111111111,"Zichenau",1944-11-15
"Jagdgeschwader",NA,51,"I",52.8786111111111,20.6236111111111,"Zichenau",1944-12-15
"Jagdgeschwader",NA,51,"I",52.8786111111111,20.6236111111111,"Zichenau",1945-01-15
"Jagdgeschwader",NA,51,"I",52.8786111111111,20.6236111111111,"Zichenau",1945-02-15
"Jagdgeschwader",NA,51,"I",52.8786111111111,20.6236111111111,"Zichenau",1945-03-15
"Kampfgeschwader",NA,4,"II",52.8786111111111,20.6236111111111,"Zichenau",1944-08-15
"Kampfgeschwader",NA,4,"II",52.8786111111111,20.6236111111111,"Zichenau",1944-09-15
"Kampfgeschwader",NA,6,"III",52.8888888888889,8.22222222222222,"Ahlhorn",1944-07-15
"Kampfgeschwader",NA,6,"III",52.8888888888889,8.22222222222222,"Ahlhorn",1944-08-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-03-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-12-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1943-01-15
"Sturzkampfgeschwader",NA,1,"III",52.893198,30.0419635,"Gorodjets",1942-03-15
"Sturzkampfgeschwader",NA,1,"III",52.893198,30.0419635,"Gorodjets",1942-04-15
"Sturzkampfgeschwader",NA,1,"III",52.893198,30.0419635,"Gorodjets",1942-05-15
"Sturzkampfgeschwader",NA,1,"III",52.893198,30.0419635,"Gorodjets",1942-09-15
"Sturzkampfgeschwader",NA,1,"III",52.893198,30.0419635,"Gorodjets",1942-12-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-04-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-05-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-06-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-07-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-08-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-09-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-10-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1942-11-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1943-02-15
"Sturzkampfgeschwader",NA,1,"Stab",52.893198,30.0419635,"Gorodjets",1943-03-15
"Sturzkampfgeschwader",NA,5,"I",52.893198,30.0419635,"Gorodjetz",1943-01-15
"Sturzkampfgeschwader",NA,5,"I",52.893198,30.0419635,"Gorodjetz",1943-02-15
"Sturzkampfgeschwader",NA,5,"I",52.893198,30.0419635,"Gorodjetz",1943-03-15
"Sturzkampfgeschwader",NA,5,"I",52.893198,30.0419635,"Gorodjetz",1943-04-15
"Sturzkampfgeschwader",NA,5,"I",52.893198,30.0419635,"Gorodjetz",1943-05-15
"Kampfgeschwader",NA,53,"I",52.9111111111111,8.05,"Varelbusch",1944-09-15
"Kampfgeschwader",NA,53,"I",52.9111111111111,8.05,"Varelbusch",1944-10-15
"Kampfgeschwader",NA,53,"I",52.9111111111111,8.05,"Varelbusch",1944-11-15
"Kampfgeschwader",NA,66,"I",52.9111111111111,8.05,"Varelbusch",1944-12-15
"Kampfgeschwader",NA,66,"I",52.9111111111111,8.05,"Varelbusch",1945-01-15
"Kampfgeschwader",NA,76,"II",52.9111111111111,8.05,"Varelbusch",1943-12-15
"Kampfgeschwader",NA,76,"II",52.9111111111111,8.05,"Varelbusch",1944-01-15
"Jagdgeschwader",NA,26,"IV",52.9111111111111,8.05,"Varrelbusch",1945-03-15
"Jagdgeschwader",NA,54,"III",52.9111111111111,8.05,"Varrelbusch",1944-11-15
"Jagdgeschwader",NA,54,"III",52.9111111111111,8.05,"Varrelbusch",1944-12-15
"Jagdgeschwader",NA,54,"III",52.9111111111111,8.05,"Varrelbusch",1945-01-15
"Jagdgeschwader",NA,54,"III",52.9111111111111,8.05,"Varrelbusch",1945-02-15
"Kampfgeschwader",NA,101,"10.",52.9111111111111,8.05,"Varrelbusch",1944-01-15
"Kampfgeschwader",NA,101,"10.",52.9111111111111,8.05,"Varrelbusch",1944-02-15
"Kampfgeschwader",NA,54,"II",52.9111111111111,8.05,"Varrelbusch",1940-05-15
"Kampfgeschwader",NA,1,"II",52.9194444444444,10.1916666666667,"Fassberg",1939-11-15
"Kampfgeschwader",NA,1,"II",52.9194444444444,10.1916666666667,"Fassberg",1939-12-15
"Kampfgeschwader",NA,1,"II",52.9194444444444,10.1916666666667,"Fassberg",1940-01-15
"Kampfgeschwader",NA,1,"Stab",52.9194444444444,10.1916666666667,"Fassberg",1939-11-15
"Kampfgeschwader",NA,1,"Stab",52.9194444444444,10.1916666666667,"Fassberg",1939-12-15
"Kampfgeschwader",NA,1,"Stab",52.9194444444444,10.1916666666667,"Fassberg",1940-01-15
"Kampfgeschwader",NA,4,"III",52.9194444444444,10.1916666666667,"Fassberg",1941-12-15
"Kampfgeschwader",NA,4,"II",52.9194444444444,10.1916666666667,"Fassberg",1940-05-15
"Kampfgeschwader",NA,4,"III",52.9194444444444,10.1916666666667,"Fassberg",1942-01-15
"Kampfgeschwader",NA,4,"III",52.9194444444444,10.1916666666667,"Fassberg",1942-02-15
"Kampfgeschwader",NA,4,"III",52.9194444444444,10.1916666666667,"Fassberg",1942-03-15
"Kampfgeschwader",NA,4,"III",52.9194444444444,10.1916666666667,"Fassberg",1942-06-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1940-07-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1940-08-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1940-09-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1940-10-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1940-11-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1940-12-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1941-01-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1941-02-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1941-03-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1941-04-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1941-05-15
"Kampfgeschwader",NA,4,"IV",52.9194444444444,10.1916666666667,"Fassberg",1941-06-15
"Kampfgeschwader",NA,4,"Stab",52.9194444444444,10.1916666666667,"Fassberg",1940-02-15
"Kampfgeschwader",NA,4,"Stab",52.9194444444444,10.1916666666667,"Fassberg",1940-03-15
"Kampfgeschwader",NA,4,"Stab",52.9194444444444,10.1916666666667,"Fassberg",1940-04-15
"Kampfgeschwader",NA,4,"Stab",52.9194444444444,10.1916666666667,"Fassberg",1940-05-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-01-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-02-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-03-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-04-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-05-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-06-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-07-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-08-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-09-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-10-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-11-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1943-12-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1944-01-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1944-02-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1944-03-15
"Kampfgeschwader",NA,40,"I",52.9194444444444,10.1916666666667,"Fassberg",1944-04-15
"Nachtjagdgeschwader",NA,11,"I",52.9194444444444,10.1916666666667,"Fassberg",1944-11-15
"Nachtjagdgeschwader",NA,11,"I",52.9194444444444,10.1916666666667,"Fassberg",1944-12-15
"Nachtjagdgeschwader",NA,4,"II",52.9194444444444,10.1916666666667,"Fassberg",1944-01-15
"Nachtjagdgeschwader",NA,4,"II",52.9194444444444,10.1916666666667,"Fassberg",1944-02-15
"Zerstörergeschwader",NA,26,"I",52.9194444444444,10.1916666666667,"Fassberg",1944-04-15
"Nachtschlachtgruppe",NA,2,"",52.9333333333333,27.8833333333333,"Uretschje",1944-01-15
"Nachtschlachtgruppe",NA,2,"",52.9333333333333,27.8833333333333,"Uretschje",1944-02-15
"Jagdgeschwader",NA,51,"I",52.9366666666667,36,"Orel-West",1943-02-15
"Kampfgeschwader",NA,1,"III",52.9366666666667,36,"Orel-West",1943-05-15
"Kampfgeschwader",NA,1,"III",52.9366666666667,36,"Orel-West",1943-06-15
"Kampfgeschwader",NA,1,"III",52.9366666666667,36,"Orel-West",1943-07-15
"Schlachtgeschwader",4,1,"4.",52.9366666666667,36,"Orel-West",1943-07-15
"Schlachtgeschwader",8,1,"8.",52.9366666666667,36,"Orel-West",1943-07-15
"Schlachtgeschwader",4,2,"4.",52.9366666666667,36,"Orel-West",1943-07-15
"Schlachtgeschwader",8,2,"8.",52.9366666666667,36,"Orel-West",1943-07-15
"",NA,210,"II",52.9366666666667,36,"Orel-West",1941-11-15
"",NA,210,"II",52.9366666666667,36,"Orel-West",1941-12-15
"Kampfgeschwader",NA,27,"III",52.9416666666667,14,"Königsberg/Neumark",1939-09-15
"Nachtjagdgeschwader",NA,1,"6.",52.9416666666667,14,"Königsberg/Neumark",1944-08-15
"Nachtjagdgeschwader",NA,1,"6.",52.9416666666667,14,"Königsberg/Neumark",1944-09-15
"Nachtjagdgeschwader",NA,1,"6.",52.9416666666667,14,"Königsberg/Neumark",1944-10-15
"Nachtjagdgeschwader",NA,1,"6.",52.9416666666667,14,"Königsberg/Neumark",1944-11-15
"Nachtjagdgeschwader",NA,1,"6.",52.9416666666667,14,"Königsberg/Neumark",1944-12-15
"Nachtjagdgeschwader",NA,1,"6.",52.9416666666667,14,"Königsberg/Neumark",1945-01-15
"Jagdgeschwader",NA,52,"III",52.9444444444444,12.8083333333333,"Neuruppin",1940-09-15
"Jagdgeschwader",NA,77,"III",52.9444444444444,12.8083333333333,"Neuruppin",1944-10-15
"Jagdgeschwader",NA,77,"III",52.9444444444444,12.8083333333333,"Neuruppin",1944-11-15
"Jagdgeschwader",NA,77,"III",52.9444444444444,12.8083333333333,"Neuruppin",1944-12-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1943-09-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1943-10-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1943-11-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1943-12-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1943-04-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1943-05-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1943-06-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1943-07-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1943-08-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1944-01-15
"Nachtjagdgeschwader",NA,5,"III",52.9444444444444,12.8083333333333,"Neuruppin",1944-02-15
"Nachtschlachtgruppe",NA,30,"3.",52.9444444444444,12.8083333333333,"Neuruppin",1945-03-15
"Jagdgeschwader",NA,6,"III",52.9522702,8.173981,"Bissel/Oldenburg",1944-12-15
"Jagdgeschwader",NA,54,"II",52.9527777777778,8,"Delmenhorst",1940-12-15
"Jagdgeschwader",NA,54,"II",52.9527777777778,8,"Delmenhorst",1941-01-15
"Jagdgeschwader",NA,6,"I",52.9527777777778,8,"Delmenhorst",1944-12-15
"Jagdgeschwader",NA,6,"Stab",52.9527777777778,8,"Delmenhorst",1944-12-15
"Kampfgeschwader",NA,4,"II",52.9527777777778,8,"Delmenhorst",1940-02-15
"Kampfgeschwader",NA,27,"II",52.9527777777778,8,"Delmenhorst",1939-10-15
"Kampfgeschwader",NA,27,"II",52.9527777777778,8,"Delmenhorst",1939-11-15
"Kampfgeschwader",NA,27,"II",52.9527777777778,8,"Delmenhorst",1939-12-15
"Kampfgeschwader",NA,27,"II",52.9527777777778,8,"Delmenhorst",1940-01-15
"Kampfgeschwader",NA,27,"II",52.9527777777778,8,"Delmenhorst",1940-02-15
"Kampfgeschwader",NA,27,"II",52.9527777777778,8,"Delmenhorst",1940-03-15
"Kampfgeschwader",NA,27,"II",52.9527777777778,8,"Delmenhorst",1940-04-15
"Kampfgeschwader",NA,27,"II",52.9527777777778,8,"Delmenhorst",1940-05-15
"Kampfgeschwader",NA,27,"II",52.9527777777778,8,"Delmenhorst",1940-06-15
"Kampfgeschwader",NA,4,"II",52.9527777777778,8,"Delmenhorst",1940-03-15
"Kampfgeschwader",NA,4,"III",52.9527777777778,8,"Delmenhorst",1940-05-15
"Kampfgeschwader",NA,54,"I",52.9527777777778,8,"Delmenhorst",1939-11-15
"Kampfgeschwader",NA,54,"I",52.9527777777778,8,"Delmenhorst",1939-12-15
"Kampfgeschwader",NA,54,"I",52.9527777777778,8,"Delmenhorst",1940-01-15
"Sturzkampfgeschwader",NA,1,"I",52.9527777777778,8,"Delmenhorst",1940-03-15
"Jagdgeschwader",NA,3,"III",52.9666666666667,36.0666666666667,"Orel",1941-10-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1942-07-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1942-08-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1942-09-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1942-10-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1942-11-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1942-12-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1943-01-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1943-02-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1943-03-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1943-04-15
"Jagdgeschwader",15,51,"15.",52.9666666666667,36.0666666666667,"Orel",1943-05-15
"Jagdgeschwader",NA,51,"I",52.9666666666667,36.0666666666667,"Orel",1943-05-15
"Jagdgeschwader",NA,51,"I",52.9666666666667,36.0666666666667,"Orel",1943-06-15
"Jagdgeschwader",NA,51,"I",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Jagdgeschwader",NA,51,"II",52.9666666666667,36.0666666666667,"Orel",1941-10-15
"Jagdgeschwader",NA,51,"III",52.9666666666667,36.0666666666667,"Orel",1942-02-15
"Jagdgeschwader",NA,51,"III",52.9666666666667,36.0666666666667,"Orel",1942-03-15
"Jagdgeschwader",NA,51,"III",52.9666666666667,36.0666666666667,"Orel",1943-05-15
"Jagdgeschwader",NA,51,"III",52.9666666666667,36.0666666666667,"Orel",1943-06-15
"Jagdgeschwader",NA,51,"IV",52.9666666666667,36.0666666666667,"Orel",1942-06-15
"Jagdgeschwader",NA,51,"IV",52.9666666666667,36.0666666666667,"Orel",1943-02-15
"Jagdgeschwader",NA,51,"IV",52.9666666666667,36.0666666666667,"Orel",1943-03-15
"Jagdgeschwader",NA,51,"IV",52.9666666666667,36.0666666666667,"Orel",1943-04-15
"Jagdgeschwader",NA,51,"IV",52.9666666666667,36.0666666666667,"Orel",1943-05-15
"Jagdgeschwader",NA,51,"IV",52.9666666666667,36.0666666666667,"Orel",1943-06-15
"Jagdgeschwader",NA,51,"IV",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Jagdgeschwader",NA,52,"III",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Jagdgeschwader",NA,54,"I",52.9666666666667,36.0666666666667,"Orel",1943-06-15
"Jagdgeschwader",NA,54,"I",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Jagdgeschwader",NA,54,"II",52.9666666666667,36.0666666666667,"Orel",1943-05-15
"Jagdgeschwader",NA,54,"II",52.9666666666667,36.0666666666667,"Orel",1943-06-15
"Jagdgeschwader",NA,54,"II",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Sturzkampfgeschwader",10,2,"10.",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Schlachtgeschwader",NA,1,"I",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Schlachtgeschwader",NA,1,"Stab",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Sturzkampfgeschwader",NA,1,"I",52.9666666666667,36.0666666666667,"Orel",1943-06-15
"Sturzkampfgeschwader",NA,1,"II",52.9666666666667,36.0666666666667,"Orel",1943-03-15
"Sturzkampfgeschwader",NA,1,"II",52.9666666666667,36.0666666666667,"Orel",1943-04-15
"Sturzkampfgeschwader",NA,1,"II",52.9666666666667,36.0666666666667,"Orel",1943-05-15
"Sturzkampfgeschwader",NA,1,"II",52.9666666666667,36.0666666666667,"Orel",1943-06-15
"Sturzkampfgeschwader",NA,1,"III",52.9666666666667,36.0666666666667,"Orel",1942-06-15
"Sturzkampfgeschwader",NA,1,"III",52.9666666666667,36.0666666666667,"Orel",1942-07-15
"Sturzkampfgeschwader",NA,1,"III",52.9666666666667,36.0666666666667,"Orel",1942-08-15
"Sturzkampfgeschwader",NA,1,"III",52.9666666666667,36.0666666666667,"Orel",1943-01-15
"Sturzkampfgeschwader",NA,1,"III",52.9666666666667,36.0666666666667,"Orel",1943-02-15
"Sturzkampfgeschwader",NA,1,"III",52.9666666666667,36.0666666666667,"Orel",1943-03-15
"Sturzkampfgeschwader",NA,1,"III",52.9666666666667,36.0666666666667,"Orel",1943-04-15
"Sturzkampfgeschwader",NA,1,"III",52.9666666666667,36.0666666666667,"Orel",1943-05-15
"Sturzkampfgeschwader",NA,1,"III",52.9666666666667,36.0666666666667,"Orel",1943-06-15
"Sturzkampfgeschwader",NA,2,"I",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Sturzkampfgeschwader",NA,2,"II",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Sturzkampfgeschwader",NA,2,"III",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Sturzkampfgeschwader",NA,2,"Stab",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Sturzkampfgeschwader",NA,3,"III",52.9666666666667,36.0666666666667,"Orel",1943-07-15
"Sturzkampfgeschwader",NA,77,"I",52.9666666666667,36.0666666666667,"Orel",1941-09-15
"Sturzkampfgeschwader",NA,77,"II",52.9666666666667,36.0666666666667,"Orel",1941-09-15
"Sturzkampfgeschwader",NA,77,"II",52.9666666666667,36.0666666666667,"Orel",1941-10-15
"Sturzkampfgeschwader",NA,77,"II",52.9666666666667,36.0666666666667,"Orel",1941-11-15
"Sturzkampfgeschwader",NA,77,"Stab",52.9666666666667,36.0666666666667,"Orel",1941-09-15
"Sturzkampfgeschwader",NA,77,"Stab",52.9666666666667,36.0666666666667,"Orel",1941-10-15
"Sturzkampfgeschwader",NA,77,"Stab",52.9666666666667,36.0666666666667,"Orel",1941-11-15
"Schlachtgeschwader",NA,77,"I",49.423,26.9871,"Proskurov",1944-03-15
"Jagdgeschwader",NA,26,"I",52.9668468,36.0624898,"Orel-West, Smolensk",1943-05-15
"Schlachtgeschwader",NA,103,"I",52.9861111111111,10.1638888888889,"Kohlenbissen",1944-10-15
"Schlachtgeschwader",NA,103,"II",52.9861111111111,10.1638888888889,"Kohlenbissen",1945-01-15
"Schlachtgeschwader",NA,103,"II",52.9861111111111,10.1638888888889,"Kohlenbissen",1945-02-15
"Schlachtgeschwader",NA,103,"Stab",52.9861111111111,10.1638888888889,"Kohlenbissen",1944-10-15
